instrument_key,venue,instrument_type,symbol,venue_type,tardis_exchange,data_provider,asset_class,available_from_datetime,available_to_datetime,data_types,base_asset,quote_asset,settle_asset,exchange_raw_symbol,tardis_symbol,inverse,strike,option_type,expiry,contract_size,tick_size,underlying,min_size,ccxt_symbol,ccxt_exchange,base_asset_contract_address,quote_asset_contract_address,pool_address,pool_fee_tier
OKX:SPOT_PAIR:WIFI-USDT,OKX,SPOT_PAIR,WIFI-USDT,exchange,okex,tardis,crypto,2023-04-07T00:00:00.000Z,2024-10-25T00:00:00.000Z,"trades,book_snapshot_5",WIFI,USDT,USDT,WIFI-USDT,wifi-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:WNCG-USDT,OKX,SPOT_PAIR,WNCG-USDT,exchange,okex,tardis,crypto,2021-08-17T00:00:00.000Z,2024-08-31T00:00:00.000Z,"trades,book_snapshot_5",WNCG,USDT,USDT,WNCG-USDT,wncg-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:WGRT-USDT,OKX,SPOT_PAIR,WGRT-USDT,exchange,okex,tardis,crypto,2021-03-10T00:00:00.000Z,2024-02-03T00:00:00.000Z,"trades,book_snapshot_5",WGRT,USDT,USDT,WGRT-USDT,wgrt-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:WSB-USDT,OKX,SPOT_PAIR,WSB-USDT,exchange,okex,tardis,crypto,2021-12-17T00:00:00.000Z,2024-02-03T00:00:00.000Z,"trades,book_snapshot_5",WSB,USDT,USDT,WSB-USDT,wsb-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:WING-USDT,OKX,SPOT_PAIR,WING-USDT,exchange,okex,tardis,crypto,2021-03-10T00:00:00.000Z,2023-08-11T00:00:00.000Z,"trades,book_snapshot_5",WING,USDT,USDT,WING-USDT,wing-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:LUNC-USDT,OKX,SPOT_PAIR,LUNC-USDT,exchange,okex,tardis,crypto,2022-05-29T00:00:00.000Z,2025-09-30T00:00:00.000Z,"trades,book_snapshot_5",LUNC,USDT,USDT,LUNC-USDT,lunc-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:ZKS-USDT,OKX,SPOT_PAIR,ZKS-USDT,exchange,okex,tardis,crypto,2021-04-02T00:00:00.000Z,2024-01-13T00:00:00.000Z,"trades,book_snapshot_5",ZKS,USDT,USDT,ZKS-USDT,zks-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:GLMR-USDT,OKX,SPOT_PAIR,GLMR-USDT,exchange,okex,tardis,crypto,2022-01-11T00:00:00.000Z,2025-09-09T00:00:00.000Z,"trades,book_snapshot_5",GLMR,USDT,USDT,GLMR-USDT,glmr-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:MXC-USDT,OKX,SPOT_PAIR,MXC-USDT,exchange,okex,tardis,crypto,2021-03-10T00:00:00.000Z,2025-04-30T00:00:00.000Z,"trades,book_snapshot_5",MXC,USDT,USDT,MXC-USDT,mxc-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:MXT-USDT,OKX,SPOT_PAIR,MXT-USDT,exchange,okex,tardis,crypto,2021-03-10T00:00:00.000Z,2023-10-28T00:00:00.000Z,"trades,book_snapshot_5",MXT,USDT,USDT,MXT-USDT,mxt-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:GOG-USDT,OKX,SPOT_PAIR,GOG-USDT,exchange,okex,tardis,crypto,2021-12-23T00:00:00.000Z,2025-07-08T00:00:00.000Z,"trades,book_snapshot_5",GOG,USDT,USDT,GOG-USDT,gog-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:GOAL-USDT,OKX,SPOT_PAIR,GOAL-USDT,exchange,okex,tardis,crypto,2023-02-27T00:00:00.000Z,2025-03-21T00:00:00.000Z,"trades,book_snapshot_5",GOAL,USDT,USDT,GOAL-USDT,goal-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:GFT-USDT,OKX,SPOT_PAIR,GFT-USDT,exchange,okex,tardis,crypto,2023-02-08T00:00:00.000Z,2024-12-04T00:00:00.000Z,"trades,book_snapshot_5",GFT,USDT,USDT,GFT-USDT,gft-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:GARI-USDT,OKX,SPOT_PAIR,GARI-USDT,exchange,okex,tardis,crypto,2022-01-18T00:00:00.000Z,2024-08-31T00:00:00.000Z,"trades,book_snapshot_5",GARI,USDT,USDT,GARI-USDT,gari-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:GAL-USDT,OKX,SPOT_PAIR,GAL-USDT,exchange,okex,tardis,crypto,2021-04-09T00:00:00.000Z,2024-07-20T00:00:00.000Z,"trades,book_snapshot_5",GAL,USDT,USDT,GAL-USDT,gal-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:GF-USDT,OKX,SPOT_PAIR,GF-USDT,exchange,okex,tardis,crypto,2021-12-08T00:00:00.000Z,2024-04-27T00:00:00.000Z,"trades,book_snapshot_5",GF,USDT,USDT,GF-USDT,gf-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:GM-USDT,OKX,SPOT_PAIR,GM-USDT,exchange,okex,tardis,crypto,2021-11-12T00:00:00.000Z,2023-10-17T00:00:00.000Z,"trades,book_snapshot_5",GM,USDT,USDT,GM-USDT,gm-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:TAKI-USDT,OKX,SPOT_PAIR,TAKI-USDT,exchange,okex,tardis,crypto,2022-04-28T00:00:00.000Z,2024-10-09T00:00:00.000Z,"trades,book_snapshot_5",TAKI,USDT,USDT,TAKI-USDT,taki-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:TAMA-USDT,OKX,SPOT_PAIR,TAMA-USDT,exchange,okex,tardis,crypto,2022-09-27T00:00:00.000Z,2024-08-31T00:00:00.000Z,"trades,book_snapshot_5",TAMA,USDT,USDT,TAMA-USDT,tama-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:TUP-USDT,OKX,SPOT_PAIR,TUP-USDT,exchange,okex,tardis,crypto,2021-09-30T00:00:00.000Z,2024-08-24T00:00:00.000Z,"trades,book_snapshot_5",TUP,USDT,USDT,TUP-USDT,tup-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:THG-USDT,OKX,SPOT_PAIR,THG-USDT,exchange,okex,tardis,crypto,2021-12-23T00:00:00.000Z,2024-08-24T00:00:00.000Z,"trades,book_snapshot_5",THG,USDT,USDT,THG-USDT,thg-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:TOWN-USDT,OKX,SPOT_PAIR,TOWN-USDT,exchange,okex,tardis,crypto,2021-11-18T00:00:00.000Z,2023-08-15T00:00:00.000Z,"trades,book_snapshot_5",TOWN,USDT,USDT,TOWN-USDT,town-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:TAI-USDT,OKX,SPOT_PAIR,TAI-USDT,exchange,okex,tardis,crypto,2021-03-10T00:00:00.000Z,2023-08-11T00:00:00.000Z,"trades,book_snapshot_5",TAI,USDT,USDT,TAI-USDT,tai-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:TCT-USDT,OKX,SPOT_PAIR,TCT-USDT,exchange,okex,tardis,crypto,2021-03-10T00:00:00.000Z,2023-06-21T00:00:00.000Z,"trades,book_snapshot_5",TCT,USDT,USDT,TCT-USDT,tct-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:OAS-USDT,OKX,SPOT_PAIR,OAS-USDT,exchange,okex,tardis,crypto,2022-12-12T00:00:00.000Z,2025-10-24T00:00:00.000Z,"trades,book_snapshot_5",OAS,USDT,USDT,OAS-USDT,oas-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:AIDOGE-USDT,OKX,SPOT_PAIR,AIDOGE-USDT,exchange,okex,tardis,crypto,2023-04-25T00:00:00.000Z,2025-10-24T00:00:00.000Z,"trades,book_snapshot_5",AIDOGE,USDT,USDT,AIDOGE-USDT,aidoge-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:POLYDOGE-USDT,OKX,SPOT_PAIR,POLYDOGE-USDT,exchange,okex,tardis,crypto,2021-11-08T00:00:00.000Z,2025-09-30T00:00:00.000Z,"trades,book_snapshot_5",POLYDOGE,USDT,USDT,POLYDOGE-USDT,polydoge-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:ERN-USDT,OKX,SPOT_PAIR,ERN-USDT,exchange,okex,tardis,crypto,2021-08-23T00:00:00.000Z,2025-09-09T00:00:00.000Z,"trades,book_snapshot_5",ERN,USDT,USDT,ERN-USDT,ern-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:MOVR-USDT,OKX,SPOT_PAIR,MOVR-USDT,exchange,okex,tardis,crypto,2021-12-08T00:00:00.000Z,2025-09-09T00:00:00.000Z,"trades,book_snapshot_5",MOVR,USDT,USDT,MOVR-USDT,movr-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:OKT-USDT,OKX,SPOT_PAIR,OKT-USDT,exchange,okex,tardis,crypto,2021-03-10T00:00:00.000Z,2025-08-14T00:00:00.000Z,"trades,book_snapshot_5",OKT,USDT,USDT,OKT-USDT,okt-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:BONE-USDT,OKX,SPOT_PAIR,BONE-USDT,exchange,okex,tardis,crypto,2023-04-25T00:00:00.000Z,2025-07-08T00:00:00.000Z,"trades,book_snapshot_5",BONE,USDT,USDT,BONE-USDT,bone-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:NULS-USDT,OKX,SPOT_PAIR,NULS-USDT,exchange,okex,tardis,crypto,2021-03-10T00:00:00.000Z,2025-06-21T00:00:00.000Z,"trades,book_snapshot_5",NULS,USDT,USDT,NULS-USDT,nuls-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:CTXC-USDT,OKX,SPOT_PAIR,CTXC-USDT,exchange,okex,tardis,crypto,2021-03-10T00:00:00.000Z,2025-06-21T00:00:00.000Z,"trades,book_snapshot_5",CTXC,USDT,USDT,CTXC-USDT,ctxc-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:MDT-USDT,OKX,SPOT_PAIR,MDT-USDT,exchange,okex,tardis,crypto,2021-03-10T00:00:00.000Z,2025-06-21T00:00:00.000Z,"trades,book_snapshot_5",MDT,USDT,USDT,MDT-USDT,mdt-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:ALCX-USDT,OKX,SPOT_PAIR,ALCX-USDT,exchange,okex,tardis,crypto,2021-11-26T00:00:00.000Z,2025-06-21T00:00:00.000Z,"trades,book_snapshot_5",ALCX,USDT,USDT,ALCX-USDT,alcx-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:XNO-USDT,OKX,SPOT_PAIR,XNO-USDT,exchange,okex,tardis,crypto,2022-06-09T00:00:00.000Z,2025-06-21T00:00:00.000Z,"trades,book_snapshot_5",XNO,USDT,USDT,XNO-USDT,xno-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:RADAR-USDT,OKX,SPOT_PAIR,RADAR-USDT,exchange,okex,tardis,crypto,2023-02-22T00:00:00.000Z,2025-06-21T00:00:00.000Z,"trades,book_snapshot_5",RADAR,USDT,USDT,RADAR-USDT,radar-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:IQ-USDT,OKX,SPOT_PAIR,IQ-USDT,exchange,okex,tardis,crypto,2021-03-10T00:00:00.000Z,2025-06-05T00:00:00.000Z,"trades,book_snapshot_5",IQ,USDT,USDT,IQ-USDT,iq-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:PRQ-USDT,OKX,SPOT_PAIR,PRQ-USDT,exchange,okex,tardis,crypto,2021-03-10T00:00:00.000Z,2025-06-05T00:00:00.000Z,"trades,book_snapshot_5",PRQ,USDT,USDT,PRQ-USDT,prq-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:SAMO-USDT,OKX,SPOT_PAIR,SAMO-USDT,exchange,okex,tardis,crypto,2021-11-05T00:00:00.000Z,2025-06-05T00:00:00.000Z,"trades,book_snapshot_5",SAMO,USDT,USDT,SAMO-USDT,samo-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:KISHU-USDT,OKX,SPOT_PAIR,KISHU-USDT,exchange,okex,tardis,crypto,2021-05-14T00:00:00.000Z,2025-04-30T00:00:00.000Z,"trades,book_snapshot_5",KISHU,USDT,USDT,KISHU-USDT,kishu-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:MILO-USDT,OKX,SPOT_PAIR,MILO-USDT,exchange,okex,tardis,crypto,2022-03-29T00:00:00.000Z,2025-04-30T00:00:00.000Z,"trades,book_snapshot_5",MILO,USDT,USDT,MILO-USDT,milo-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:LAMB-USDT,OKX,SPOT_PAIR,LAMB-USDT,exchange,okex,tardis,crypto,2021-03-10T00:00:00.000Z,2025-03-21T00:00:00.000Z,"trades,book_snapshot_5",LAMB,USDT,USDT,LAMB-USDT,lamb-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:KP3R-USDT,OKX,SPOT_PAIR,KP3R-USDT,exchange,okex,tardis,crypto,2021-03-10T00:00:00.000Z,2025-03-21T00:00:00.000Z,"trades,book_snapshot_5",KP3R,USDT,USDT,KP3R-USDT,kp3r-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:BZZ-USDT,OKX,SPOT_PAIR,BZZ-USDT,exchange,okex,tardis,crypto,2021-06-21T00:00:00.000Z,2025-03-21T00:00:00.000Z,"trades,book_snapshot_5",BZZ,USDT,USDT,BZZ-USDT,bzz-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:MYRIA-USDT,OKX,SPOT_PAIR,MYRIA-USDT,exchange,okex,tardis,crypto,2023-04-06T00:00:00.000Z,2024-11-13T00:00:00.000Z,"trades,book_snapshot_5",MYRIA,USDT,USDT,MYRIA-USDT,myria-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:KAN-USDT,OKX,SPOT_PAIR,KAN-USDT,exchange,okex,tardis,crypto,2021-03-10T00:00:00.000Z,2024-11-08T00:00:00.000Z,"trades,book_snapshot_5",KAN,USDT,USDT,KAN-USDT,kan-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:BORING-USDT,OKX,SPOT_PAIR,BORING-USDT,exchange,okex,tardis,crypto,2021-11-25T00:00:00.000Z,2024-11-08T00:00:00.000Z,"trades,book_snapshot_5",BORING,USDT,USDT,BORING-USDT,boring-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:CEEK-USDT,OKX,SPOT_PAIR,CEEK-USDT,exchange,okex,tardis,crypto,2022-10-31T00:00:00.000Z,2024-11-08T00:00:00.000Z,"trades,book_snapshot_5",CEEK,USDT,USDT,CEEK-USDT,ceek-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:VELA-USDT,OKX,SPOT_PAIR,VELA-USDT,exchange,okex,tardis,crypto,2023-03-29T00:00:00.000Z,2024-11-08T00:00:00.000Z,"trades,book_snapshot_5",VELA,USDT,USDT,VELA-USDT,vela-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:AST-USDT,OKX,SPOT_PAIR,AST-USDT,exchange,okex,tardis,crypto,2021-03-10T00:00:00.000Z,2024-10-25T00:00:00.000Z,"trades,book_snapshot_5",AST,USDT,USDT,AST-USDT,ast-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:SIS-USDT,OKX,SPOT_PAIR,SIS-USDT,exchange,okex,tardis,crypto,2021-12-17T00:00:00.000Z,2024-10-25T00:00:00.000Z,"trades,book_snapshot_5",SIS,USDT,USDT,SIS-USDT,sis-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:KINE-USDT,OKX,SPOT_PAIR,KINE-USDT,exchange,okex,tardis,crypto,2021-03-15T00:00:00.000Z,2024-10-09T00:00:00.000Z,"trades,book_snapshot_5",KINE,USDT,USDT,KINE-USDT,kine-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:LEASH-USDT,OKX,SPOT_PAIR,LEASH-USDT,exchange,okex,tardis,crypto,2021-11-05T00:00:00.000Z,2024-10-09T00:00:00.000Z,"trades,book_snapshot_5",LEASH,USDT,USDT,LEASH-USDT,leash-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:ORB-USDT,OKX,SPOT_PAIR,ORB-USDT,exchange,okex,tardis,crypto,2022-03-22T00:00:00.000Z,2024-10-09T00:00:00.000Z,"trades,book_snapshot_5",ORB,USDT,USDT,ORB-USDT,orb-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:REVV-USDT,OKX,SPOT_PAIR,REVV-USDT,exchange,okex,tardis,crypto,2021-08-25T00:00:00.000Z,2024-09-14T00:00:00.000Z,"trades,book_snapshot_5",REVV,USDT,USDT,REVV-USDT,revv-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:STC-USDT,OKX,SPOT_PAIR,STC-USDT,exchange,okex,tardis,crypto,2022-08-22T00:00:00.000Z,2024-09-14T00:00:00.000Z,"trades,book_snapshot_5",STC,USDT,USDT,STC-USDT,stc-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:XPR-USDT,OKX,SPOT_PAIR,XPR-USDT,exchange,okex,tardis,crypto,2021-03-10T00:00:00.000Z,2024-08-31T00:00:00.000Z,"trades,book_snapshot_5",XPR,USDT,USDT,XPR-USDT,xpr-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:AKITA-USDT,OKX,SPOT_PAIR,AKITA-USDT,exchange,okex,tardis,crypto,2021-05-14T00:00:00.000Z,2024-08-31T00:00:00.000Z,"trades,book_snapshot_5",AKITA,USDT,USDT,AKITA-USDT,akita-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:FITFI-USDT,OKX,SPOT_PAIR,FITFI-USDT,exchange,okex,tardis,crypto,2022-04-26T00:00:00.000Z,2024-08-31T00:00:00.000Z,"trades,book_snapshot_5",FITFI,USDT,USDT,FITFI-USDT,fitfi-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:CONV-USDT,OKX,SPOT_PAIR,CONV-USDT,exchange,okex,tardis,crypto,2021-03-25T00:00:00.000Z,2024-08-24T00:00:00.000Z,"trades,book_snapshot_5",CONV,USDT,USDT,CONV-USDT,conv-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:BLOK-USDT,OKX,SPOT_PAIR,BLOK-USDT,exchange,okex,tardis,crypto,2021-11-19T00:00:00.000Z,2024-08-24T00:00:00.000Z,"trades,book_snapshot_5",BLOK,USDT,USDT,BLOK-USDT,blok-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:BRWL-USDT,OKX,SPOT_PAIR,BRWL-USDT,exchange,okex,tardis,crypto,2022-03-30T00:00:00.000Z,2024-08-24T00:00:00.000Z,"trades,book_snapshot_5",BRWL,USDT,USDT,BRWL-USDT,brwl-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:NYM-USDT,OKX,SPOT_PAIR,NYM-USDT,exchange,okex,tardis,crypto,2022-04-15T00:00:00.000Z,2024-08-24T00:00:00.000Z,"trades,book_snapshot_5",NYM,USDT,USDT,NYM-USDT,nym-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:PCI-USDT,OKX,SPOT_PAIR,PCI-USDT,exchange,okex,tardis,crypto,2022-03-30T00:00:00.000Z,2024-08-10T00:00:00.000Z,"trades,book_snapshot_5",PCI,USDT,USDT,PCI-USDT,pci-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:IGU-USDT,OKX,SPOT_PAIR,IGU-USDT,exchange,okex,tardis,crypto,2023-02-16T00:00:00.000Z,2024-08-10T00:00:00.000Z,"trades,book_snapshot_5",IGU,USDT,USDT,IGU-USDT,igu-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:APM-USDT,OKX,SPOT_PAIR,APM-USDT,exchange,okex,tardis,crypto,2021-03-10T00:00:00.000Z,2024-07-24T00:00:00.000Z,"trades,book_snapshot_5",APM,USDT,USDT,APM-USDT,apm-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:POLS-USDT,OKX,SPOT_PAIR,POLS-USDT,exchange,okex,tardis,crypto,2021-03-10T00:00:00.000Z,2024-07-24T00:00:00.000Z,"trades,book_snapshot_5",POLS,USDT,USDT,POLS-USDT,pols-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:LHINU-USDT,OKX,SPOT_PAIR,LHINU-USDT,exchange,okex,tardis,crypto,2023-05-19T00:00:00.000Z,2024-07-24T00:00:00.000Z,"trades,book_snapshot_5",LHINU,USDT,USDT,LHINU-USDT,lhinu-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:DOSE-USDT,OKX,SPOT_PAIR,DOSE-USDT,exchange,okex,tardis,crypto,2021-11-03T00:00:00.000Z,2024-07-17T00:00:00.000Z,"trades,book_snapshot_5",DOSE,USDT,USDT,DOSE-USDT,dose-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:AZY-USDT,OKX,SPOT_PAIR,AZY-USDT,exchange,okex,tardis,crypto,2022-07-22T00:00:00.000Z,2024-07-17T00:00:00.000Z,"trades,book_snapshot_5",AZY,USDT,USDT,AZY-USDT,azy-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:KCAL-USDT,OKX,SPOT_PAIR,KCAL-USDT,exchange,okex,tardis,crypto,2022-11-11T00:00:00.000Z,2024-07-17T00:00:00.000Z,"trades,book_snapshot_5",KCAL,USDT,USDT,KCAL-USDT,kcal-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:CQT-USDT,OKX,SPOT_PAIR,CQT-USDT,exchange,okex,tardis,crypto,2021-06-23T00:00:00.000Z,2024-07-10T00:00:00.000Z,"trades,book_snapshot_5",CQT,USDT,USDT,CQT-USDT,cqt-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:LING-USDT,OKX,SPOT_PAIR,LING-USDT,exchange,okex,tardis,crypto,2022-09-13T00:00:00.000Z,2024-06-15T00:00:00.000Z,"trades,book_snapshot_5",LING,USDT,USDT,LING-USDT,ling-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:CGL-USDT,OKX,SPOT_PAIR,CGL-USDT,exchange,okex,tardis,crypto,2023-02-27T00:00:00.000Z,2024-06-15T00:00:00.000Z,"trades,book_snapshot_5",CGL,USDT,USDT,CGL-USDT,cgl-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:STARL-USDT,OKX,SPOT_PAIR,STARL-USDT,exchange,okex,tardis,crypto,2021-10-25T00:00:00.000Z,2024-06-07T00:00:00.000Z,"trades,book_snapshot_5",STARL,USDT,USDT,STARL-USDT,starl-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:LET-USDT,OKX,SPOT_PAIR,LET-USDT,exchange,okex,tardis,crypto,2021-03-10T00:00:00.000Z,2024-05-28T00:00:00.000Z,"trades,book_snapshot_5",LET,USDT,USDT,LET-USDT,let-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:EM-USDT,OKX,SPOT_PAIR,EM-USDT,exchange,okex,tardis,crypto,2021-03-10T00:00:00.000Z,2024-05-28T00:00:00.000Z,"trades,book_snapshot_5",EM,USDT,USDT,EM-USDT,em-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:PIT-USDT,OKX,SPOT_PAIR,PIT-USDT,exchange,okex,tardis,crypto,2022-03-29T00:00:00.000Z,2024-05-28T00:00:00.000Z,"trades,book_snapshot_5",PIT,USDT,USDT,PIT-USDT,pit-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:MOVEZ-USDT,OKX,SPOT_PAIR,MOVEZ-USDT,exchange,okex,tardis,crypto,2022-06-10T00:00:00.000Z,2024-05-28T00:00:00.000Z,"trades,book_snapshot_5",MOVEZ,USDT,USDT,MOVEZ-USDT,movez-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:SKEB-USDT,OKX,SPOT_PAIR,SKEB-USDT,exchange,okex,tardis,crypto,2022-09-08T00:00:00.000Z,2024-05-28T00:00:00.000Z,"trades,book_snapshot_5",SKEB,USDT,USDT,SKEB-USDT,skeb-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:MRST-USDT,OKX,SPOT_PAIR,MRST-USDT,exchange,okex,tardis,crypto,2022-11-09T00:00:00.000Z,2024-05-28T00:00:00.000Z,"trades,book_snapshot_5",MRST,USDT,USDT,MRST-USDT,mrst-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:HC-USDT,OKX,SPOT_PAIR,HC-USDT,exchange,okex,tardis,crypto,2021-03-10T00:00:00.000Z,2024-04-13T00:00:00.000Z,"trades,book_snapshot_5",HC,USDT,USDT,HC-USDT,hc-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:KAR-USDT,OKX,SPOT_PAIR,KAR-USDT,exchange,okex,tardis,crypto,2021-07-20T00:00:00.000Z,2024-04-13T00:00:00.000Z,"trades,book_snapshot_5",KAR,USDT,USDT,KAR-USDT,kar-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:XETA-USDT,OKX,SPOT_PAIR,XETA-USDT,exchange,okex,tardis,crypto,2022-07-20T00:00:00.000Z,2024-04-13T00:00:00.000Z,"trades,book_snapshot_5",XETA,USDT,USDT,XETA-USDT,xeta-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:ZBC-USDT,OKX,SPOT_PAIR,ZBC-USDT,exchange,okex,tardis,crypto,2022-03-16T00:00:00.000Z,2024-04-09T00:00:00.000Z,"trades,book_snapshot_5",ZBC,USDT,USDT,ZBC-USDT,zbc-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:KONO-USDT,OKX,SPOT_PAIR,KONO-USDT,exchange,okex,tardis,crypto,2021-04-06T00:00:00.000Z,2024-02-03T00:00:00.000Z,"trades,book_snapshot_5",KONO,USDT,USDT,KONO-USDT,kono-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:FSN-USDT,OKX,SPOT_PAIR,FSN-USDT,exchange,okex,tardis,crypto,2021-03-10T00:00:00.000Z,2024-01-13T00:00:00.000Z,"trades,book_snapshot_5",FSN,USDT,USDT,FSN-USDT,fsn-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:DOME-USDT,OKX,SPOT_PAIR,DOME-USDT,exchange,okex,tardis,crypto,2022-02-08T00:00:00.000Z,2024-01-13T00:00:00.000Z,"trades,book_snapshot_5",DOME,USDT,USDT,DOME-USDT,dome-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:FAME-USDT,OKX,SPOT_PAIR,FAME-USDT,exchange,okex,tardis,crypto,2022-04-29T00:00:00.000Z,2024-01-13T00:00:00.000Z,"trades,book_snapshot_5",FAME,USDT,USDT,FAME-USDT,fame-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:CAPO-USDT,OKX,SPOT_PAIR,CAPO-USDT,exchange,okex,tardis,crypto,2023-05-22T00:00:00.000Z,2024-01-13T00:00:00.000Z,"trades,book_snapshot_5",CAPO,USDT,USDT,CAPO-USDT,capo-usdt,False,,,,,,,,,,,,,
OKX:SPOT_PAIR:COVER-USDT,OKX,SPOT_PAIR,COVER-USDT,exchange,okex,tardis,crypto,2021-03-10T00:00:00.000Z,2023-11-11T00:00:00.000Z,"trades,book_snapshot_5",COVER,USDT,USDT,COVER-USDT,cover-usdt,False,,,,,,,,,,,,,
